id,mif_id,category_id,title,isbn,authors,url,created_at,updated_at
861,8449,11,Высшая цель,<null>,Майкл Рэй,http://www.mann-ivanov-ferber.ru/books/the_highest_goal/,2017-02-28 16:57:32,2017-02-28 16:57:32
842,10095,11,Сила воли,<null>,Келли Макгонигал,http://www.mann-ivanov-ferber.ru/books/mif/thewillpowerinstinct/,2017-02-28 16:57:32,2017-02-28 17:03:43
843,10117,12,Кради как художник,<null>,Остин  Клеон,http://www.mann-ivanov-ferber.ru/books/paperbook/steal-artist/,2017-02-28 16:57:32,2017-02-28 17:03:43
844,5291,15,Из третьего мира — в первый,<null>,Ли Куан Ю,http://www.mann-ivanov-ferber.ru/books/history/fromthird/,2017-02-28 16:57:32,2017-02-28 17:03:43
865,4460,9,Сам себе МВА,<null>,Джош Кауфман,http://www.mann-ivanov-ferber.ru/books/mif/personal-mba/,2017-02-28 16:57:32,2017-02-28 17:03:43
838,5066,9,Управляя рисками,<null>,Питер Норман,http://www.mann-ivanov-ferber.ru/books/paperbook/riskcontrollers/,2017-02-28 16:57:31,2017-02-28 17:03:50
846,5439,11,Психология позитивных изменений,<null>,"Джеймс Прохазка, Джон  Норкросс, Карло Ди Клементе",http://www.mann-ivanov-ferber.ru/books/paperbook/changing-for-good/,2017-02-28 16:57:32,2017-02-28 17:03:50
841,5167,10,Возвращенцы,<null>,"Игорь Манн, Анна Турусина",http://www.mann-ivanov-ferber.ru/books/paperbook/vozvraschenie/,2017-02-28 16:57:31,2017-02-28 17:02:33
848,5288,11,Миллионер без диплома,<null>,Майкл Эллсберг,http://www.mann-ivanov-ferber.ru/books/paperbook/education-millionaires/,2017-02-28 16:57:32,2017-02-28 17:03:50
847,3607,9,Ритейл от первого лица,<null>,Евгений Бутман,http://www.mann-ivanov-ferber.ru/books/paperbook/retail/,2017-02-28 16:57:32,2017-02-28 17:02:33
849,5253,9,Бизнес в стиле Virgin,<null>,Ричард Брэнсон,http://www.mann-ivanov-ferber.ru/books/paperbook/virgin/,2017-02-28 16:57:32,2017-02-28 17:03:50
862,6271,13,Здоровые привычки,<null>,Лидия Ионова,http://www.mann-ivanov-ferber.ru/books/paperbook/healthy_habits/,2017-02-28 16:57:32,2017-02-28 17:03:50
864,5287,<null>,Новый iPad. Исчерпывающее руководство,<null>,Пол Макфедрис,http://www.mann-ivanov-ferber.ru/books/selection/apple/new-ipad-apple/,2017-02-28 16:57:32,2017-02-28 17:03:50
863,4080,10,Вынос мозга,<null>,Мартин Линдстром,http://www.mann-ivanov-ferber.ru/books/paperbook/brandwashed/,2017-02-28 16:57:32,2017-02-28 17:02:33
867,4673,9,Dream Team,<null>,"Владимир Герасичев, Олег Синякин",http://www.mann-ivanov-ferber.ru/books/paperbook/dreamteam/,2017-02-28 16:57:32,2017-02-28 17:03:50
866,4861,9,Веди людей за собой,<null>,Дэвид Новак,http://www.mann-ivanov-ferber.ru/books/paperbook/vedi-ludej-za-soboj/,2017-02-28 16:57:32,2017-02-28 17:02:33
868,7638,11,Никогда не ешьте в одиночку,<null>,"Кейт Феррацци, Тал Рэз",http://www.mann-ivanov-ferber.ru/books/golden_library/never-eat-alone/,2017-02-28 16:57:32,2017-02-28 17:03:50
869,4662,9,Бизнес. Перезагрузка,<null>,"Николай Мрочковский, Андрей Парабеллум",http://www.mann-ivanov-ferber.ru/books/paperbook/business-reboot/,2017-02-28 16:57:32,2017-02-28 17:03:50
871,5366,15,Сколково: принуждение к чуду,<null>,Олег Рашидов,http://www.mann-ivanov-ferber.ru/books/paperbook/skolkovo-1/,2017-02-28 16:57:32,2017-02-28 17:03:50
870,4598,15,Семейный ужин,<null>,Ферран Адрия,http://www.mann-ivanov-ferber.ru/books/special/the-family-meal/,2017-02-28 16:57:32,2017-02-28 17:02:33
873,4172,10,Сарафанный маркетинг,<null>,Энди Серновиц,http://www.mann-ivanov-ferber.ru/books/mif/wordofmouthmarketing/,2017-02-28 16:57:32,2017-02-28 17:03:50
872,7376,13,Lift,<null>,Игорь Калинаускас,http://www.mann-ivanov-ferber.ru/books/paperbook/lift/,2017-02-28 16:57:32,2017-02-28 17:02:33
859,4764,14,Зоки и Бада,<null>,Ирина и Леонид Тюхтяевы,http://www.mann-ivanov-ferber.ru/books/children/zoki-i-bada/,2017-02-28 16:57:32,2017-02-28 17:04:17
874,4373,9,Мелкие ставки,<null>,Питер Симс,http://www.mann-ivanov-ferber.ru/books/paperbook/littlebets/,2017-02-28 16:57:32,2017-02-28 17:02:33
875,6804,10,Как привлечь гостей в ресторан,<null>,"Илья Лазерсон, Федор Сокирянский",http://www.mann-ivanov-ferber.ru/books/paperbook/restaurant/,2017-02-28 16:57:32,2017-02-28 17:02:33
876,4444,9,Стив Джобс. Уроки лидерства,<null>,"Уильям Саймон, Джей Эллиот",http://www.mann-ivanov-ferber.ru/books/paperbook/ileadership/,2017-02-28 16:57:32,2017-02-28 17:02:33
877,6499,9,Психология успешных продаж,<null>,Дэвид Мэттсон,http://www.mann-ivanov-ferber.ru/books/paperbook/psikhologiya-uspeshnykh-prodazh/,2017-02-28 16:57:32,2017-02-28 17:02:33
840,5499,11,В этом году я…,<null>,М. Дж.  Райан,http://www.mann-ivanov-ferber.ru/books/mif/thisyeariwill/,2017-02-28 16:57:31,2017-02-28 17:03:43
893,3163,13,Полное погружение,<null>,"Терри  Лафлин, Джон Делвз",http://www.mann-ivanov-ferber.ru/books/sport/totalimmersion/,2017-02-28 16:57:32,2017-02-28 17:03:43
894,3405,10,Маркетинг без бюджета,<null>,Игорь Манн,http://www.mann-ivanov-ferber.ru/books/paperbook/marketbezbud/,2017-02-28 16:57:32,2017-02-28 17:03:43
899,3115,11,Как читать книги,<null>,Мортимер Адлер,http://www.mann-ivanov-ferber.ru/books/paperbook/howtoreadabook/,2017-02-28 16:57:32,2017-02-28 17:03:43
900,3173,9,Доставляя счастье,<null>,Тони Шей,http://www.mann-ivanov-ferber.ru/books/paperbook/deliveringhappiness/,2017-02-28 16:57:32,2017-02-28 17:03:43
910,2507,9,Камасутра для оратора,<null>,Радислав Гандапас,http://www.mann-ivanov-ferber.ru/books/mif/050/,2017-02-28 16:57:33,2017-02-28 17:04:17
908,1729,9,Тайм-драйв,<null>,Глеб Архангельский,http://www.mann-ivanov-ferber.ru/books/mif/005/,2017-02-28 16:57:33,2017-02-28 17:03:43
916,1663,10,Маркетинг на 100%: ремикс,<null>,Игорь Манн,http://www.mann-ivanov-ferber.ru/books/mif/002/,2017-02-28 16:57:33,2017-02-28 17:04:17
881,3442,9,Новая цель,<null>,"Ди Джейкоб, Сьюзан Бергланд, Джеф Кокс",http://www.mann-ivanov-ferber.ru/books/biznesroman/velcty/,2017-02-28 16:57:32,2017-02-28 17:04:17
912,2181,10,Маркетинг от потребителя,<null>,Роджер Бест,http://www.mann-ivanov-ferber.ru/books/sse/mbmanagement/,2017-02-28 16:57:33,2017-02-28 17:02:23
913,2261,9,СПИН-продажи,<null>,Нил Рекхэм,http://www.mann-ivanov-ferber.ru/books/mif/034/,2017-02-28 16:57:33,2017-02-28 17:02:23
891,3606,14,Гении и аутсайдеры,<null>,Малькольм Гладуэлл,http://www.mann-ivanov-ferber.ru/books/paperbook/story-succes/,2017-02-28 16:57:32,2017-02-28 17:04:17
917,10174,13,Возраст счастья,<null>,Владимир Яковлев,http://www.mann-ivanov-ferber.ru/books/special/age-of-happiness/,2017-02-28 16:57:33,2017-02-28 17:02:23
878,3959,9,Оставь свой след,<null>,Блейк Майкоски,http://www.mann-ivanov-ferber.ru/books/paperbook/startsomethingthatmatters/,2017-02-28 16:57:32,2017-02-28 17:02:33
883,3900,9,Уходим в отрыв,<null>,Кэмерон Герольд,http://www.mann-ivanov-ferber.ru/books/mif/double-double/,2017-02-28 16:57:32,2017-02-28 17:03:51
882,5309,<null>,iPhone 4S. Исчерпывающее руководство,<null>,Пол Макфедрис,http://www.mann-ivanov-ferber.ru/books/selection/apple/iphone4s-1/,2017-02-28 16:57:32,2017-02-28 17:02:33
884,3949,9,Управление проектами,<null>,Вадим Богданов,http://www.mann-ivanov-ferber.ru/books/paperbook/upravlenie-project/,2017-02-28 16:57:32,2017-02-28 17:03:51
885,2495,9,Издержки вниз – продажи вверх,<null>,Боб Файфер,http://www.mann-ivanov-ferber.ru/books/mif/048/,2017-02-28 16:57:32,2017-02-28 17:02:33
886,4025,9,Размещение акций: структурирование и ценообразование,<null>,Антон Мальков,http://www.mann-ivanov-ferber.ru/books/paperbook/razmeschenie-akcij/,2017-02-28 16:57:32,2017-02-28 17:02:33
887,4051,15,Железный Путин: взгляд с Запада,<null>,Ангус  Роксборо,http://www.mann-ivanov-ferber.ru/books/paperbook/putin/,2017-02-28 16:57:32,2017-02-28 17:02:33
888,3314,15,Обнаженная натура,<null>,Вадим Нардин,http://www.mann-ivanov-ferber.ru/books/special/fotoartny/,2017-02-28 16:57:32,2017-02-28 17:02:33
889,5316,<null>,iPad и iPhone: 50 лучших приложений,<null>,Владимир  Ходаковский,http://www.mann-ivanov-ferber.ru/books/selection/apple/ipadxodork-1/,2017-02-28 16:57:32,2017-02-28 17:02:33
890,3385,10,Facebook: как найти 100 000 друзей для вашего бизнеса бесплатно,<null>,Андрей  Албитов,http://www.mann-ivanov-ferber.ru/books/paperbook/kakfacebook/,2017-02-28 16:57:32,2017-02-28 17:02:33
896,3455,9,Пять пороков команды,<null>,Патрик Ленсиони,http://www.mann-ivanov-ferber.ru/books/biznesroman/arshipfable/,2017-02-28 16:57:32,2017-02-28 17:03:51
892,4027,9,Гарвардская школа переговоров,<null>,Уильям Юри,http://www.mann-ivanov-ferber.ru/books/paperbook/positiveno/,2017-02-28 16:57:32,2017-02-28 17:02:33
895,3350,9,Арифметика продаж. Руководство по управлению продавцами.,<null>,Тимур  Асланов,http://www.mann-ivanov-ferber.ru/books/mif/aclanovnabor/,2017-02-28 16:57:32,2017-02-28 17:02:33
903,2917,15,Одураченные случайностью,<null>,Нассим Николас Талеб,http://www.mann-ivanov-ferber.ru/books/paperbook/fooledbyrandomness/,2017-02-28 16:57:32,2017-02-28 17:03:51
897,16248,12,365 дней очень творческого человека (бордовый),<null>,Яна Франк,http://www.mann-ivanov-ferber.ru/books/365-bordo/,2017-02-28 16:57:32,2017-02-28 17:02:34
898,2981,12,365 дней очень творческого человека (голубой),<null>,Яна Франк,http://www.mann-ivanov-ferber.ru/books/paperbook/365/,2017-02-28 16:57:32,2017-02-28 17:02:34
901,3315,13,Мастерство езды на маунтинбайке,<null>,"Брайан  Лопес, Ли Маккормак",http://www.mann-ivanov-ferber.ru/books/sport/mounskil/,2017-02-28 16:57:32,2017-02-28 17:02:34
902,2385,9,Вышел хеджер из тумана,<null>,Бартон Биггс,http://www.mann-ivanov-ferber.ru/books/mif/hedgehogging/,2017-02-28 16:57:32,2017-02-28 17:02:34
911,2355,9,К выступлению готов!,<null>,Радислав Гандапас,http://www.mann-ivanov-ferber.ru/books/mif/044/,2017-02-28 16:57:33,2017-02-28 17:03:51
904,4303,13,Откровенно. Автобиография,<null>,Андре Агасси,http://www.mann-ivanov-ferber.ru/books/sport/autobiography/,2017-02-28 16:57:32,2017-02-28 17:02:34
906,2624,12,Муза и Чудовище,<null>,Яна Франк,http://www.mann-ivanov-ferber.ru/books/paperbook/muza/,2017-02-28 16:57:33,2017-02-28 17:02:34
907,2561,15,"Речи, которые изменили Россию",<null>,Радислав Гандапас,http://www.mann-ivanov-ferber.ru/books/special/speechesru/,2017-02-28 16:57:33,2017-02-28 17:02:34
880,3656,9,Больше денег от вашего бизнеса,<null>,Александр Левитас,http://www.mann-ivanov-ferber.ru/books/mif/moremoney/,2017-02-28 16:57:32,2017-02-28 17:04:17
914,2239,9,Стратегия и толстый курильщик,<null>,Дэвид Майстер,http://www.mann-ivanov-ferber.ru/books/mif/033/,2017-02-28 16:57:33,2017-02-28 17:02:34
915,1996,9,Говори на языке диаграмм,<null>,Джин Желязны,http://www.mann-ivanov-ferber.ru/books/mif/026/,2017-02-28 16:57:33,2017-02-28 17:02:34
905,3552,9,Deadline,<null>,Том ДеМарко,http://www.mann-ivanov-ferber.ru/books/biznesroman/deadline1/,2017-02-28 16:57:32,2017-02-28 17:04:17
1,18488,14,KUMON. Давай вырезать! Вкусные задания,<null>,<null>,http://www.mann-ivanov-ferber.ru/books/kumon-davaj-vyirezat-vkusnyie-zadaniya/,2017-02-28 16:57:19,2017-02-28 17:02:19
3,18173,11,Тренируем мозг. Тетрадь для развития памяти и интеллекта №3,<null>,Рюта Кавашима,http://www.mann-ivanov-ferber.ru/books/treniruem-mozg-3/,2017-02-28 16:57:19,2017-02-28 17:02:19
506,18416,11,Номер 1. Подарочный комплект,<null>,Игорь Манн,http://www.mann-ivanov-ferber.ru/books/nomer-1-podarochnyij-komplekt/,2017-02-28 16:57:26,2017-02-28 17:02:19
507,18415,11,Мечтать не вредно. Подарочный комплект,<null>,Барбара Шер,http://www.mann-ivanov-ferber.ru/books/mechtat-ne-vredno-podarochnyij-komplekt/,2017-02-28 16:57:26,2017-02-28 17:02:19
111,17855,14,Kumon. Развитие мышления. Логика,<null>,<null>,http://www.mann-ivanov-ferber.ru/books/kumon-razvitie-myshleniya-logika/,2017-02-28 16:57:20,2017-02-28 17:02:20
162,17203,12,Жизнь как конструктор,<null>,Айше Берсел,http://www.mann-ivanov-ferber.ru/books/zhizn-kak-konstruktor/,2017-02-28 16:57:21,2017-02-28 17:02:20
239,17103,14,Как объяснить ребенку науку,<null>,Кэрол Вордерман,http://www.mann-ivanov-ferber.ru/books/kak-obyasnit-rebenku-nauku/,2017-02-28 16:57:22,2017-02-28 17:02:20
360,15694,14,Кто прячется в лесу?,<null>,Айна Бестард,http://www.mann-ivanov-ferber.ru/books/kto-pryachetsya-v-lesu/,2017-02-28 16:57:24,2017-02-28 17:02:21
388,15656,14,Профессор Астрокот и его путешествие в космос,<null>,"Доминик Воллиман, Бен Ньюман",http://www.mann-ivanov-ferber.ru/books/professor-astrokot-i-ego-puteshestvie-v-kosmos/,2017-02-28 16:57:24,2017-02-28 17:02:21
409,15314,14,KUMON. Развивающие наклейки KUMON. Транспорт,<null>,<null>,http://www.mann-ivanov-ferber.ru/books/kumon-razvivayushie-naklejki-transport/,2017-02-28 16:57:25,2017-02-28 17:02:21
519,18061,11,На пределе. Подарочный комплект,<null>,Эрик Бертран Ларссен,http://www.mann-ivanov-ferber.ru/books/na-predele-podarochnyij-komplekt/,2017-02-28 16:57:27,2017-02-28 17:02:22
602,13584,14,Город сквозь время,<null>,Стив Нун,http://www.mann-ivanov-ferber.ru/books/gorod_skvoz_vremya/,2017-02-28 16:57:28,2017-02-28 17:02:22
119,17572,9,Стратегия голубого океана,<null>,Чан Ким и Рене Моборн,http://www.mann-ivanov-ferber.ru/books/paperbook/blueoceanstrategy/,2017-02-28 16:57:20,2017-02-28 17:03:41
197,16687,15,Как хочет женщина,<null>,Эмили Нагоски,http://www.mann-ivanov-ferber.ru/books/kak-hochet-zhenshina/,2017-02-28 16:57:22,2017-02-28 17:03:41
928,16130,9,Менеджмент,<null>,Брайан Трейси,http://www.mann-ivanov-ferber.ru/books/management/,2017-02-28 17:02:20,2017-02-28 17:39:53
279,12247,12,Взлом креатива,<null>,Майкл Микалко,http://www.mann-ivanov-ferber.ru/books/vzlom_kreativa/,2017-02-28 16:57:23,2017-02-28 17:03:41
929,15710,11,Обновление,<null>,Брайан Трейси,http://www.mann-ivanov-ferber.ru/books/obnovlenie/,2017-02-28 17:02:20,2017-02-28 17:39:54
930,15640,13,Мозг на пенсии,<null>,Андре Алеман,http://www.mann-ivanov-ferber.ru/books/mozg-na-pensii/,2017-02-28 17:02:20,2017-02-28 17:39:54
932,15860,11,Следующий уровень,<null>,Александр Кравцов,http://www.mann-ivanov-ferber.ru/books/sleduyushij-uroven/,2017-02-28 17:02:20,2017-02-28 17:39:55
936,14979,11,Не отвлекайте меня!,<null>,Эдвард М. Хэлловэлл,http://www.mann-ivanov-ferber.ru/books/ne-otvlekajte-menja/,2017-02-28 17:02:21,2017-02-28 17:39:56
940,14719,10,Бизнес-копирайтинг,<null>,Денис Каплунов,http://www.mann-ivanov-ferber.ru/books/biznes-kopirajting/,2017-02-28 17:02:22,2017-02-28 17:39:58
318,16111,14,Великие путешествия,<null>,Елена Качур,http://www.mann-ivanov-ferber.ru/books/velikie-puteshestviya/,2017-02-28 16:57:23,2017-02-28 17:03:41
941,12259,10,Нейромаркетинг в действии,<null>,Дэвид Льюис,http://www.mann-ivanov-ferber.ru/books/mozg_potrebitelya/,2017-02-28 17:02:22,2017-02-28 17:39:58
340,15686,9,Открывая организации будущего,<null>,Фредерик Лалу,http://www.mann-ivanov-ferber.ru/books/novyj-vzglyad-na-organizacii/,2017-02-28 16:57:24,2017-02-28 17:03:41
358,14953,9,Scrum,<null>,Джефф Сазерленд,http://www.mann-ivanov-ferber.ru/books/scrum/,2017-02-28 16:57:24,2017-02-28 17:03:41
942,14574,11,Уверенность в себе,<null>,Элис Мьюир,http://www.mann-ivanov-ferber.ru/books/uverennost-v-sebe/,2017-02-28 17:02:22,2017-02-28 17:39:59
400,14866,13,Transcend,<null>,"Рэймонд Курцвейл, Терри Гроссман",http://www.mann-ivanov-ferber.ru/books/nauka-protiv-stareniya/,2017-02-28 16:57:25,2017-02-28 17:03:42
944,14390,15,Мои путешествия,<null>,Федор Конюхов,http://www.mann-ivanov-ferber.ru/books/moi-puteshestviya/,2017-02-28 17:02:22,2017-02-28 17:40:00
440,14449,15,Психология,<null>,Пол Клейнман,http://www.mann-ivanov-ferber.ru/books/psihologiya-uznat-za-60-sekund/,2017-02-28 16:57:25,2017-02-28 17:03:42
945,11970,12,"Дом, милый дом",<null>,Дебора Нидлман,http://www.mann-ivanov-ferber.ru/books/dom_milyj_dom/,2017-02-28 17:02:22,2017-02-28 17:40:01
559,10851,15,Теория игр,<null>,"Авинаш Диксит, Барри Нейлбафф",http://www.mann-ivanov-ferber.ru/books/strategicheskoe_mishlenie/,2017-02-28 16:57:27,2017-02-28 17:03:42
920,18623,9,Бирюзовый подарочный комплект,<null>,Фредерик Лалу,http://www.mann-ivanov-ferber.ru/books/biryuzovyij_podarochnyij_komplekt/,2017-02-28 17:02:19,2017-02-28 17:39:33
921,18413,13,"Здоровая, счастливая, сексуальная. Подарочный комплект",<null>,Кэйти Силкокс,http://www.mann-ivanov-ferber.ru/books/zdorovaya-schastlivaya-seksualnaya-podarochnyij-komplekt/,2017-02-28 17:02:19,2017-02-28 17:39:34
922,15901,9,"Я помню всех, кто мне когда-то не перезвонил",<null>,Олег Бармин,http://www.mann-ivanov-ferber.ru/books/ya-pomnyu-vseh-kto-mne-kogda-to-ne-perezvonil/,2017-02-28 17:02:20,2017-02-28 17:39:34
925,16902,14,В гнезде так шумно!,<null>,Дианна Астон,http://www.mann-ivanov-ferber.ru/books/v-gnezde-tak-shumno/,2017-02-28 17:02:20,2017-02-28 17:39:49
926,16899,14,Бабочка не спешит,<null>,Дианна Астон,http://www.mann-ivanov-ferber.ru/books/babochka-ne-speshit/,2017-02-28 17:02:20,2017-02-28 17:39:49
933,15530,12,Фотографируй каждый день,<null>,Сьюзан Таттл,http://www.mann-ivanov-ferber.ru/books/fotografiruj-kazhdyj-den/,2017-02-28 17:02:21,2017-02-28 17:39:51
938,15176,14,Как это построено,<null>,Дэвид Маколи,http://www.mann-ivanov-ferber.ru/books/kak-eto-postroeno/,2017-02-28 17:02:21,2017-02-28 17:39:52
923,16131,11,SUMO,<null>,Пол Макги,http://www.mann-ivanov-ferber.ru/books/sumo/,2017-02-28 17:02:20,2017-02-28 17:39:53
603,13582,14,Улица сквозь время,<null>,Стив Нун,http://www.mann-ivanov-ferber.ru/books/ulica_skvoz_vremya/,2017-02-28 16:57:28,2017-02-28 17:02:22
681,11284,14,Занималки. Лето,<null>,"Зина Сурова, Филипп Суров",http://www.mann-ivanov-ferber.ru/books/zanimalki_leto/,2017-02-28 16:57:29,2017-02-28 17:02:22
764,7355,14,KUMON. Учимся считать от 1 до 30,<null>,<null>,http://www.mann-ivanov-ferber.ru/books/children/my-book-numbers-1-30/,2017-02-28 16:57:30,2017-02-28 17:02:23
800,10178,12,Разреши себе творить,<null>,Натали Ратковски,http://www.mann-ivanov-ferber.ru/books/paperbook/creation/,2017-02-28 16:57:31,2017-02-28 17:02:23
839,5514,14,Находилки,<null>,"Зина Сурова, Ксения  Дрызлова",http://www.mann-ivanov-ferber.ru/books/children/nahodilki/,2017-02-28 16:57:31,2017-02-28 17:02:23
71,17622,15,Книга Нового года и Рождества. Наши дни,<null>,"Галина Егоренкова, Олеся Гиевская, Наталия Нестерова",http://www.mann-ivanov-ferber.ru/books/kniga-novogo-goda-i-rozhdestva/,2017-02-28 16:57:20,2017-02-28 17:02:24
109,17931,14,Ежедневник SelfMama,<null>,"Оксана Татарина, Полина Рычалова, Катерина Назарова, Евгения Которова",http://www.mann-ivanov-ferber.ru/books/ezhednevnik-selfmama/,2017-02-28 16:57:20,2017-02-28 17:02:24
201,16910,13,Китайское исследование: простые и быстрые рецепты,<null>,"Дэл Шруф, Лиэнн Кэмпбелл",http://www.mann-ivanov-ferber.ru/books/kitajskoe-issledovanie-prostye-i-bystrye-recepty/,2017-02-28 16:57:22,2017-02-28 17:02:25
292,16667,14,Природа над землей и под землей,<null>,"Анн-Софи Боманн, Клотильд Перрен",http://www.mann-ivanov-ferber.ru/books/priroda-nad-zemlej-i-pod-zemlej/,2017-02-28 16:57:23,2017-02-28 17:02:26
879,3501,9,Rework,<null>,Джейсон Фрайд и Дэвид Хайнемайер Хенссон,http://www.mann-ivanov-ferber.ru/books/luchiernoctar/rework1/,2017-02-28 16:57:32,2017-02-28 17:04:17
721,10073,13,Китайское исследование,<null>,Колин Кэмпбелл,http://www.mann-ivanov-ferber.ru/books/healthy_eating/the-china-study/,2017-02-28 16:57:30,2017-02-28 17:03:42
951,4398,12,"Муза, где твои крылья?",<null>,Яна Франк,http://www.mann-ivanov-ferber.ru/books/paperbook/muse-where-are-your-wings/,2017-02-28 17:02:23,2017-02-28 17:40:09
953,4259,9,Переговоры без поражения,<null>,Роджер Фишер,http://www.mann-ivanov-ferber.ru/books/mif/gettingtoyes/,2017-02-28 17:02:23,2017-02-28 17:40:10
956,1618,10,Клиенты на всю жизнь,<null>,Карл Сьюэлл,http://www.mann-ivanov-ferber.ru/books/mif/001/,2017-02-28 17:02:23,2017-02-28 17:40:11
955,2840,11,Я слышу вас насквозь,<null>,Марк Гоулстон,http://www.mann-ivanov-ferber.ru/books/mif/justlisten/,2017-02-28 17:02:23,2017-02-28 17:40:11
960,17005,11,Час тишины,<null>,Дэвид Хорсагер,http://www.mann-ivanov-ferber.ru/books/chas-tishiny/,2017-02-28 17:02:25,2017-02-28 17:40:14
961,16805,9,Рекрутинг на 100%,<null>,Ильгиз Валинуров,http://www.mann-ivanov-ferber.ru/books/rekruting-na-100/,2017-02-28 17:02:25,2017-02-28 17:40:15
962,16452,11,Мир в каждом шаге,<null>,Тит Нат Хан,http://www.mann-ivanov-ferber.ru/books/mir-v-kazhdom-shage/,2017-02-28 17:02:26,2017-02-28 17:40:15
964,15809,9,Искусство стратегии,<null>,Дэвид Б. Йоффи,http://www.mann-ivanov-ferber.ru/books/iskusstvo-strategii/,2017-02-28 17:02:26,2017-02-28 17:40:16
909,2589,11,Никогда не ешьте в одиночку,<null>,"Кейт Феррацци, Тал Рэз",http://www.mann-ivanov-ferber.ru/books/mif/nevereatalone/,2017-02-28 16:57:33,2017-02-28 17:03:43
946,5997,15,"Камчатка, которую я люблю",<null>,Игорь Шпиленок,http://www.mann-ivanov-ferber.ru/books/special/backwater-district/,2017-02-28 17:02:22,2017-02-28 17:40:01
966,15692,11,Большая восьмерка,<null>,Ричард Джон,http://www.mann-ivanov-ferber.ru/books/bolshaya-vosmerka/,2017-02-28 17:02:26,2017-02-28 17:40:17
178,17039,15,13.8. В поисках истинного возраста Вселенной и теории всего,<null>,Джон Гриббин,http://www.mann-ivanov-ferber.ru/books/138-v-poiskah-istinnogo-vozrasta-vselennoj-i-teorii-vsego/,2017-02-28 16:57:21,2017-02-28 17:03:44
970,15638,11,Дышите свободно,<null>,Мелва Грин,http://www.mann-ivanov-ferber.ru/books/dyshite-svobodno/,2017-02-28 17:02:27,2017-02-28 17:40:17
972,15462,9,Убеждение,<null>,Брайан Трейси,http://www.mann-ivanov-ferber.ru/books/ubezhdenie/,2017-02-28 17:02:27,2017-02-28 17:40:19
975,15204,9,Работа рулит!,<null>,Ласло Бок,http://www.mann-ivanov-ferber.ru/books/rabota-rulit/,2017-02-28 17:02:27,2017-02-28 17:40:19
261,15863,15,Интеллектуальный инсульт,<null>,"Кирилл Николаев, Шекия Абдуллаева",http://www.mann-ivanov-ferber.ru/books/intellektualnyj-insult/,2017-02-28 16:57:23,2017-02-28 17:03:44
978,12612,11,Писать профессионально,<null>,Хиллари Реттиг,http://www.mann-ivanov-ferber.ru/books/ya_pisatel/,2017-02-28 17:02:27,2017-02-28 17:40:20
980,14893,10,Zag,<null>,Марти Ньюмейер,http://www.mann-ivanov-ferber.ru/books/otlichajtes/,2017-02-28 17:02:28,2017-02-28 17:40:22
948,10536,9,Remote. Офис не обязателен,<null>,Джейсон Фрайд и Дэвид Хайнемайер Хенссон,http://www.mann-ivanov-ferber.ru/books/paperbook/remote-office-not-required/,2017-02-28 17:02:22,2017-02-28 17:40:22
947,8991,13,Захотела и смогла,<null>,Владимир Яковлев,http://www.mann-ivanov-ferber.ru/books/zahotela_i_smogla/,2017-02-28 17:02:22,2017-02-28 17:40:02
952,5485,11,Визуальное мышление,<null>,Дэн Роэм,http://www.mann-ivanov-ferber.ru/books/paperbook/back-napkin/,2017-02-28 17:02:23,2017-02-28 17:40:02
959,17748,5,Блокнот для записей МИФа (желтый),<null>,  ,http://www.mann-ivanov-ferber.ru/books/bloknot-dlya-zapisej-mifa-zheltyij/,2017-02-28 17:02:24,2017-02-28 17:40:03
967,18011,14,Маленькому Чевостику. Подарочный комплект,<null>,Елена Качур,http://www.mann-ivanov-ferber.ru/books/malenkomu-chevostiku/,2017-02-28 17:02:27,2017-02-28 17:40:04
969,16062,14,Календарь интересных событий,<null>,Ася Ванякина,http://www.mann-ivanov-ferber.ru/books/kalendar-interesnyh-sobytij/,2017-02-28 17:02:27,2017-02-28 17:40:05
974,15564,14,Транспорт,<null>,Ален Грэ,http://www.mann-ivanov-ferber.ru/books/transport/,2017-02-28 17:02:27,2017-02-28 17:40:07
977,14961,9,Менеджерами не рождаются,<null>,Денни Стригл,http://www.mann-ivanov-ferber.ru/books/menedzhery-vy-menja-slyshite/,2017-02-28 17:02:27,2017-02-28 17:40:07
949,9075,15,В поисках себя,<null>,Жан Беливо,http://www.mann-ivanov-ferber.ru/books/v_poiskah_sebya/,2017-02-28 17:02:22,2017-02-28 17:40:08
572,18096,11,Книга Ленивого Гуру. Подарочный комплект,<null>,Лоуренс Шортер,http://www.mann-ivanov-ferber.ru/books/kniga-lenivogo-guru-podarochnyj-komplekt/,2017-02-28 16:57:27,2017-02-28 17:02:29
817,6020,14,Зоки и Бада. Сладкие рецепты,<null>,"Ирина и Леонид Тюхтяевы, Милена Иерусалимская",http://www.mann-ivanov-ferber.ru/books/children/recipes/,2017-02-28 16:57:31,2017-02-28 17:02:32
987,11922,9,Разрыв шаблона,<null>,Тина  Силиг,http://www.mann-ivanov-ferber.ru/books/tvorcheskoe_mishlenie/,2017-02-28 17:02:29,2017-02-28 17:40:55
989,11140,9,Эмоциональный интеллект в переговорах,<null>,Роджер Фишер,http://www.mann-ivanov-ferber.ru/books/emocii_v_peregovorah/,2017-02-28 17:02:29,2017-02-28 17:40:56
